id,conversation_id,created_at,date,time,timezone,user_id,username,place,tweet,replies_count,retweets_count,likes_count,hashtags,near,geo,retweet_date
1185974059294576640,1185939814169939969,1571593224000,2019-10-20,13:40:24,EST,1378640210,heathwcarter,,And that network/movement—which had growing and momentous affinities with conservative white Catholics—is what I have in mind when talking about white evangelicalism in post-war era.,2,0,1,[],New Brunswick,,
1185968489804288001,1185925144755097600,1571591896000,2019-10-20,13:18:16,EST,53284800,cavemaninc,,Tulsi is far left. She may have one or two good political  positions but she’s nowhere near conservative,0,0,0,[],New Brunswick,,
1185933336734244865,1185933336734244865,1571583515000,2019-10-20,10:58:35,EST,1108409429668646913,billd08205127,,"I read an interesting article, this morning. It proposed running
Michael Bloomberg for President. A TRUE billionaire,
SUCCESSFULL businessman and middle-of-the-road politician. Too liberal for the GOP and too conservative for
the Dems...very interesting.",1,0,0,[],New Brunswick,,
1184923499502145536,1184898502561796103,1571342751000,2019-10-17,16:05:51,EST,354567754,revyoungskim,,"Amen. Alleluia! Time for all the Churches, faithful or un-faithful, Protestant or Catholc, Liberal or Conservative, to return back to Jesus Christ and back to the Holy Bible, the Word of God, Word by Word, without compromising with the worldly cultures, isms or philosophies.Amen.  pic.twitter.com/FCsESAq8LF",1,5,8,[],New Brunswick,,
1184148881539514369,1182288966155952128,1571158068000,2019-10-15,12:47:48,EST,705857122165194752,johnroberson191,,"I never thought that I would say this, but it appears that Fox News got something right ,think they were a little bit conservative on the impeachment, should have been at least five points higher.!#PRESIDENTPUSSYASSBITCH!#ORANGECRUSH!#VOTEBLUENOMATTERWHO",0,0,0,"['#presidentpussyassbitch', '#orangecrush', '#votebluenomatterwho']",New Brunswick,,
1184145034377121793,1184145034377121793,1571157151000,2019-10-15,12:32:31,EST,52285835,imsarahthough,,When conservatives complain about us saying Happy Holidays because it’s not Christian enough but they’re okay with assault rifles being sold that kill children  pic.twitter.com/MGyHTsIfVw,0,0,2,[],New Brunswick,,
1183918200427335680,1183918200427335680,1571103069000,2019-10-14,21:31:09,EST,30414986,winsomechucky,,Why is #DeleteFacebook trending? SMH... i get the secret meetings Mark Zuckerberg was having with conservatives... BUT y’all do realize Facebook owns Instagram & Whatsapp ? Y’all not deleting those platforms smh.,0,0,1,['#deletefacebook'],New Brunswick,,
1183904558130647041,1183899285852770309,1571099817000,2019-10-14,20:36:57,EST,15978040,mfdash,,"But this is the point, a left leaning executive branch will censor his company (pick a side I don’t really have one) and he has taken up with some of the loudest conservative (again we can argue their virtues) voices and claims it’s not strategic just dinner? It matters",0,0,0,[],New Brunswick,,
1183710003670241280,1183018505106538502,1571053431000,2019-10-14,07:43:51,EST,30122900,jforma,,Yep- it was dumb to be conservative there—-nothing to lose....,0,0,1,[],New Brunswick,,
1183514104969023488,1183433863357288448,1571006725000,2019-10-13,18:45:25,EST,985603014223331328,edkane15,,"I have two sons. One is a conservative Trump supporter, the other a Liberal Democrat. 

They are both very intelligent and I love them both to death. 
If you have a different political or social opinion, you are not evil, stupid or wrong.   You have a different view.  That’s all.",0,0,0,[],New Brunswick,,
