id,conversation_id,created_at,date,time,timezone,user_id,username,place,tweet,replies_count,retweets_count,likes_count,hashtags,near,geo,retweet_date
1186123825076830208,1186106851139739648,1571628931000,2019-10-20,23:35:31,EST,1047200229286666240,hailietattrie,,Back home everyone is conservative & here folks are either NDP or green - so that’s why I was like  pic.twitter.com/K0bcXGXMdo,0,0,1,[],Nova Scotia,,
1186110553938448384,1186063154469621760,1571625767000,2019-10-20,22:42:47,EST,25387903,pierce_jenn,,NDP was polling just ahead in our riding last I saw. Should be interesting to watch tomorrow.,0,0,1,[],Nova Scotia,,
1186105052030754816,1186105052030754816,1571624455000,2019-10-20,22:20:55,EST,1047200229286666240,hailietattrie,,And remember many parties - like the NDP will drive you to the polls!!! Just give them a call 🧡  https://twitter.com/StephenWentzell/status/1186037566480551937 …,0,3,1,[],Nova Scotia,,
1186063704552562688,1186063097150074886,1571614597000,2019-10-20,19:36:37,EST,1171471512085389312,tracyoakley819,,And I choose @NDP,1,0,20,[],Nova Scotia,,
1186055186038611968,1186055186038611968,1571612566000,2019-10-20,19:02:46,EST,1011393538678980609,realshaynanigan,,You have a choice tomorrow to vote in a government that will work for you. #NDP  https://twitter.com/althiaraj/status/1186033896405651456 …,0,0,0,['#ndp'],Nova Scotia,,
1186054198724628480,1186043532437610497,1571612331000,2019-10-20,18:58:51,EST,2879723580,ammcelrone,,Thanks for your amazing service over the years David. It was a privilege working alongside you!,0,3,7,[],Nova Scotia,,
1186049583627063296,1186049583627063296,1571611231000,2019-10-20,18:40:31,EST,450643857,jenngregorydotc,,NDP !  https://twitter.com/Philip_Croucher/status/1186047488689614848 …,0,0,0,[],Nova Scotia,,
1186044049028976641,1186030470674485255,1571609911000,2019-10-20,18:18:31,EST,80728527,jbgreenan,,You’ll never go broke betting on NDP heartbreak...,0,0,0,[],Nova Scotia,,
1185989216947310592,1185989216947310592,1571596838000,2019-10-20,14:40:38,EST,450643857,jenngregorydotc,,This will be me tomorrow after I vote NDP @theJagmeetSingh https://twitter.com/theJagmeetSingh/status/1185988882782801920 …,0,0,0,[],Nova Scotia,,
1185978233839378439,1185978233839378439,1571594220000,2019-10-20,13:57:00,EST,1163288700,beckymcgrath3,,Can we have a coalition between the the Lib/NDP/Green? #cdnpoli,0,0,0,['#cdnpoli'],Nova Scotia,,
1185965036759670784,1185935984917176321,1571591073000,2019-10-20,13:04:33,EST,144876537,bigjmcc,,Seat projections #Elexn43. #MinorityGovernment #BalanceOfPower pic.twitter.com/UZV30LNfWT,0,0,2,"['#elexn43', '#minoritygovernment', '#balanceofpower']",Nova Scotia,,
1185964359438262272,1185935984917176321,1571590912000,2019-10-20,13:01:52,EST,144876537,bigjmcc,,"Margin of error in this sample size is more than 7%. 

Go @EmmaNorton4DCH! #DCH #DartmouthNS #ColeHarbour #NDP #SinghUpswing pic.twitter.com/InR8rl5p3O",1,1,3,"['#dch', '#dartmouthns', '#coleharbour', '#ndp', '#singhupswing']",Nova Scotia,,
1185962424962355200,1185945942823968769,1571590450000,2019-10-20,12:54:10,EST,23646191,sandratrenc,,Or #NDP is always a better choice ! Red or blue are not the only colours out there ! Give orange a go !,0,0,0,['#ndp'],Nova Scotia,,
1185909024925147137,1185909024925147137,1571577719000,2019-10-20,09:21:59,EST,144876537,bigjmcc,,"#Elexn43 has come down to who will hold the balance of power in a minority government. 

#SinghUpswing #JagmeetSingh #NDP #canlab https://twitter.com/niknanos/status/1185865802697924614 …",0,0,0,"['#elexn43', '#singhupswing', '#jagmeetsingh', '#ndp', '#canlab']",Nova Scotia,,
1185907779875344385,1185907779875344385,1571577422000,2019-10-20,09:17:02,EST,29793019,rwisemn,,"Whatever the outcome of this election, I’m optimistic in ways that I haven’t been. @theJagmeetSingh, you have ignited something in our country that will not yield until it has stretched its legs and tested its might. 

I believe. I’m not alone. #elxn43 #UpRiSingh @NDP  https://twitter.com/theJagmeetSingh/status/1185629989183471616 …",0,0,3,"['#elxn43', '#uprisingh']",Nova Scotia,,
1185903101888389121,1185599727791988736,1571576307000,2019-10-20,08:58:27,EST,13953,busybooklife,,How is someone a Liberal shill if they're saying something from the NDP is funny? That doesn't even make sense.,1,0,0,[],Nova Scotia,,
1185892794507894785,1185892794507894785,1571573849000,2019-10-20,08:17:29,EST,20680254,cr8tivecandy,,"NDP wrap up weekend message: let’s take down the establishment (not bad). Also first paid Green ad! Climate action is theme, too bad they focused on the negative message of how Libs failed.",0,0,1,[],Nova Scotia,,
1185888568184655872,1185691258783707142,1571572842000,2019-10-20,08:00:42,EST,1852857780,pleasantpork,,....$7.75.....Liberals got a buck...cons 25 cents....Ndp squat.....all $ goes to food bank.....,1,1,2,[],Nova Scotia,,
1185729054978260992,1185603693422333952,1571534811000,2019-10-19,21:26:51,EST,385649274,mallettdonna,,I wouldn’t vote for Trudeau or NDP liars sweep 🧹 out the trash,0,0,1,[],Nova Scotia,,
