id,conversation_id,created_at,date,time,timezone,user_id,username,place,tweet,replies_count,retweets_count,likes_count,hashtags,near,geo,retweet_date
1186106440223772672,1185324474775887874,1571624786000,2019-10-20,22:26:26,EST,20386319,cambird,,I only hope that Canada can rid itself of this socialist government tomorrow! I hope the Conservatives can come away with a landslide win as you did in 2016! #TrudeauMustGo,0,0,2,['#trudeaumustgo'],Saskatchewan,,
1185980406371360768,1185953884985946114,1571594737000,2019-10-20,14:05:37,EST,241813919,doddfarms,,"I'm not undecided. I just don't believe that a Conservative govt will be much different. I found their platform to be lacking substance, it seemed to be mostly 'the other guys are bad.' I don't find Andrew Scheer or our MP to be as trustworthy as the other candidates",1,0,1,[],Saskatchewan,,
1185959154290176001,1185764127744188416,1571589671000,2019-10-20,12:41:11,EST,384032072,toontowndano,,How often was Scheer there?,0,0,1,[],Saskatchewan,,
1185949408254398466,1185949408254398466,1571587347000,2019-10-20,12:02:27,EST,124461104,kayanizaigham,,"#CBC's way of endorsing Canadian Cons ....🤔
Inside 48 hours and a momentum shift on the Conservative campaign  https://www.cbc.ca/news/politics/scheer-campaign-final-days-mood-1.5327895 …",0,0,0,['#cbc'],Saskatchewan,,
1185881558726696960,1185881558726696960,1571571170000,2019-10-20,07:32:50,EST,374874054,mikeboovy,,The most scary thing this Halloween season is the signs I see to vote @CPC_HQ .. Scheer is a racist American living in the most racist part of #Saskatchewan.  #VoteLiberal #ChooseForward,0,0,0,"['#saskatchewan', '#voteliberal', '#chooseforward']",Saskatchewan,,
1185730739146391554,1185541104940113920,1571535212000,2019-10-19,21:33:32,EST,298540272,angryaccountant,,Only scheer has any give a empathy for the prairies. The other leaders do not care.,1,0,3,[],Saskatchewan,,
1185725323872260096,1185725323872260096,1571533921000,2019-10-19,21:12:01,EST,890791553337249793,jim_duffus,,"I really believe that this is a last ditch effort by the liberals.
2 days before the election and the CPC have a very good chance of defeating them
Butts has put out an All Points Bulletin to get every news agency they control to put out any lie available to discredit Scheer.  https://twitter.com/MrStache9/status/1185687362598244352 …",4,39,59,[],Saskatchewan,,
1185721229514366976,1185689076260855810,1571532945000,2019-10-19,20:55:45,EST,890791553337249793,jim_duffus,,Is this Max getting what he wanted.... Trudeau as PM not scheer,1,0,1,[],Saskatchewan,,
1185622640355987456,1185554057827639296,1571509439000,2019-10-19,14:23:59,EST,384032072,toontowndano,,The story is why can’t Scheer’s organization do the same?,0,0,0,[],Saskatchewan,,
1185621694343471106,1185621694343471106,1571509214000,2019-10-19,14:20:14,EST,894675701877440512,homolagniappe,,"Saskatchewan and Alberta really tryna act tough by saying they want to leave Canada if Scheer isn’t elected. Like you saw how well that went over for Québec, you think it’ll go any different?",1,0,3,[],Saskatchewan,,
1185618918976577536,1185577990157230080,1571508552000,2019-10-19,14:09:12,EST,384032072,toontowndano,,Or the Conservatives.,0,0,1,[],Saskatchewan,,
1185549985317900288,1185549985317900288,1571492117000,2019-10-19,09:35:17,EST,890791553337249793,jim_duffus,,"The liberals allowed NO room for a recession in there budgeting.
As always it will be up to a conservative goverment to tighten the pursue strings.
Conservatives are always the countries choice to deal with financial downturns.
Vote CPC 
#TrudeauMustGo https://business.financialpost.com/investing/investing-pro/the-most-anticipated-recession-in-history-is-coming-and-its-tying-investors-in-knots …",0,19,23,['#trudeaumustgo'],Saskatchewan,,
1185504914014904320,1185504914014904320,1571481371000,2019-10-19,06:36:11,EST,374874054,mikeboovy,,A @CPC_HQ Government would be #Scheer disaster for the #INDIGENOUS people of Canada #VoteLiberal,0,0,0,"['#scheer', '#indigenous', '#voteliberal']",Saskatchewan,,
1185392582639149057,1185392582639149057,1571454589000,2019-10-18,23:09:49,EST,890791553337249793,jim_duffus,,"Impartiality!!! Millions of ppl would disagree that you impartiality between Trudeau and Scheer.
Dictionary says equal treatment of all rivals.
Haven't seen alot of this equal treatment of scheer  https://twitter.com/RosieBarton/status/1185297046598762498 … pic.twitter.com/pz2w0JmvBP",0,2,5,[],Saskatchewan,,
1185350433847435264,1185347701682167814,1571444540000,2019-10-18,20:22:20,EST,384032072,toontowndano,,Why isn’t it showing a picture of Scheer as well?,0,1,4,[],Saskatchewan,,
1185255771547852808,1185241283381682176,1571421971000,2019-10-18,14:06:11,EST,384032072,toontowndano,,He has something to say. He’s a former Conservative who is currently a Liberal supporter though not officially aligned to any party. And there is definitely a loss of legitimacy in a lot of coverage this cycle.,1,0,2,[],Saskatchewan,,
1185207728274378752,1185207728274378752,1571410517000,2019-10-18,10:55:17,EST,92381471,jburnford,,"""All political parties lie, just not as much as the conservatives do"" @22_Minutes lay out the list of outright lies coming from Scheer's camp. Rebel alumni are clearly running the show. Why resort to lies when Trudeau provides so many real lines of attack?
 https://youtu.be/wkPhaUD1NxA ",0,0,0,[],Saskatchewan,,
1185184866347999232,1185184866347999232,1571405066000,2019-10-18,09:24:26,EST,385650018,bolotskysputnik,,"Malo considers her participation in the election a good practice and hopes that “when Conservative candidate is ready to step down, it will leave the door open for other people to run a serious campaign""  pic.twitter.com/y8Dal0vXDn",0,0,0,[],Saskatchewan,,
1185005881630646273,1185002396998668289,1571362393000,2019-10-17,21:33:13,EST,938372527,rupansambasivam,,"Scheer has said JT 'will do anything to get re-elected.' Andrew is basically saying the exact same thing. He will do anything to become the next Prime Minister. It's all about power. However, there is an alternative choice and that is @theJagmeetSingh.",1,0,1,[],Saskatchewan,,
1185002396998668289,1185002396998668289,1571361562000,2019-10-17,21:19:22,EST,938372527,rupansambasivam,,"I'm sorry but Andrew Scheer makes no sense. If he wins a minority, he has no legitimacy to take government because less than 50% would have voted for him. His comments are undemocratic.",1,0,0,[],Saskatchewan,,
1184883204307718146,1184824593577459712,1571333144000,2019-10-17,13:25:44,EST,384032072,toontowndano,,Yes it does. The GG is to look at who is the most likely to form a government. If all the parties say you in advance they won’t support a Conservative government then if both parties are close is seats it would the Lib’s who get first chance. As they are the incumbent.,0,0,2,[],Saskatchewan,,
1184840460801597441,1184834458895052801,1571322953000,2019-10-17,10:35:53,EST,384032072,toontowndano,,Really? The liberals had a 2/3 majority in the house of commons. We are talking about realistic chances to form government. If everyone says they won’t work with the conservatives those aren’t realistic chances.,0,0,0,[],Saskatchewan,,
1184827895434358784,1184827895434358784,1571319957000,2019-10-17,09:45:57,EST,92381471,jburnford,,"If I was a member of the official opposition going up against a PM who strong armed the Attorney General and wore black face at 29, but my party remained stuck at 32% in the polls, I'd be looking for a new leader with a viable conservative plan for the climate emergency.  https://twitter.com/jburnford/status/1184255018083475456 …",0,0,1,[],Saskatchewan,,
1184683936439513088,1184554372342128647,1571285635000,2019-10-17,00:13:55,EST,35292621,tugsk,,The Liberals are not progressive. They campaign like New Democrats and govern as conservatives,0,0,1,[],Saskatchewan,,
1184671806747222016,1184612362281783304,1571282743000,2019-10-16,23:25:43,EST,384032072,toontowndano,,Why is it those who lean Conservative are totally fine with dark anonymous money rolling in from out of the country to fund garbage ads. Yet  a person of distinction speaks their mind and and Con’s lose theirs!,1,1,1,[],Saskatchewan,,
1184577538124926977,1184528998669389824,1571260268000,2019-10-16,17:11:08,EST,384032072,toontowndano,,You mean American owned self professed Conservative outlet PostMedia?  pic.twitter.com/admkG2pErn,0,0,0,[],Saskatchewan,,
1184545298301030400,1182757428535943168,1571252581000,2019-10-16,15:03:01,EST,384032072,toontowndano,,"Our books are in order compared to 18 other G7 countries. The other two have higher corporate taxes to balance theirs. In a new world order where taxing corporations is bad, definitely a Conservative legacy, managing debt is a reality as opposed to eliminating it.",2,0,0,[],Saskatchewan,,
