id,conversation_id,created_at,date,time,timezone,user_id,username,place,tweet,replies_count,retweets_count,likes_count,hashtags,near,geo,retweet_date
1174365528623853570,1174365528623853570,1568825535000,2019-09-18,12:52:15,EST,499099899,jimbennettnl,,Trudeau jumps ahead of Scheer as voters&#8217; choice for best prime minister  https://globalnews.ca/news/5913686/canadian-federal-election-best-prime-minister-poll/ …,0,0,0,[],Newfoundland and Labrador,,
1174276601544171520,1174276601544171520,1568804333000,2019-09-18,06:58:53,EST,240786249,yvonnejjones,,Great to see the @liberal_party of Canada has 14 indigenous Candidates on the ballot #Election2019 #ChooseForward #Liberal #Reconciliation https://twitter.com/YvonneJJones/status/1174152670342451200 …,2,11,18,"['#election2019', '#chooseforward', '#liberal', '#reconciliation']",Newfoundland and Labrador,,
1174276105387347971,1174276105387347971,1568804215000,2019-09-18,06:56:55,EST,240786249,yvonnejjones,,"Just when your wet, cold and thinking your a bit crazy to be out in this weather knocking doors I meet this guy fueling up for another few hours of digging- Great seeing you Terry Rumbolt wishing you some sunshine ☀️#ChooseForward #Liberal #Election2019 pic.twitter.com/c1Y5TzbqlY",0,2,11,"['#chooseforward', '#liberal', '#election2019']",Newfoundland and Labrador,,
1173886024038174720,1173886024038174720,1568711212000,2019-09-17,05:06:52,EST,499099899,jimbennettnl,,Early Trudeau visit to Windsor hints at local Liberals' electoral optimism.  https://windsorstar.com/news/local-news/early-trudeau-visit-to-windsor-hints-at-local-liberals-electoral-optimism/wcm/e3d7c961-8dfe-4364-b93f-58adacba9211 …,1,6,14,[],Newfoundland and Labrador,,
1173544191936348160,1173544191936348160,1568629713000,2019-09-16,06:28:33,EST,240786249,yvonnejjones,,"Taking the Campaign to Charlottetown-Pinsents Arm - Norman Bay today #Liberal @liberal_party   See you at the doors, the General stores and on the dock - I will be where you are let’s chat about #ChooseForward #Labrador pic.twitter.com/1jR4EFCQOU",5,15,43,"['#liberal', '#chooseforward', '#labrador']",Newfoundland and Labrador,,
1166504410995990530,1166504410995990530,1566951298000,2019-08-27,20:14:58,EST,499099899,jimbennettnl,,"Did Trudeau keep his 2015 election promises? Mostly, a new analysis finds  http://nationalpost.com/wcm/8718a674-e4c9-4d4f-908e-58e24a732d9f … via @nationalpost",3,2,3,[],Newfoundland and Labrador,,
1163052628282097664,1163052628282097664,1566128329000,2019-08-18,07:38:49,EST,35926848,captnjabberjaws,,"Has anyone heard any Canadian/Global liberals telling PM #TrudeauMustResign that he is the 2nd coming of Jesus Christ?  

""You were born on Xmas Day Little Potato... & you were put here to do this. May no laws or justice stand between you and destiny.""

Well???🤷‍♂️ Am I wrong? https://twitter.com/Prutschi/status/1162914236722532352 …",1,0,2,['#trudeaumustresign'],Newfoundland and Labrador,,
1163046927816114176,1162562916056555523,1566126970000,2019-08-18,07:16:10,EST,35926848,captnjabberjaws,,"🤣🤣👌
Canadian liberals(& Ministers) are just so ill informed & easily led down the garden path by even the most rediculous notions🤦‍♂️
Social media & lazy arse leftists really do go hand in hand.
""Look, a boat/ship/canoe🚢🛶⛵ and it's in water.. I think🤔 Everyone, don a PFD"" 🤣",0,0,1,[],Newfoundland and Labrador,,
1162910388524072960,1162910388524072960,1566094417000,2019-08-17,22:13:37,EST,35926848,captnjabberjaws,,"Hut seriously.. why the f**k are we waiting for Justin Trudeau to apologize or censure himself or charge & sentence himself anyway🤷‍♂️🤷‍♂️🤷‍♂️
Treat his lying, deceitful, unethical, scuzzy a$$ like anyone else already
#TrudeauMustGo #TrudeauMustResign #LiberalsMustGo https://twitter.com/bcbluecon/status/1162736864270274563 …",0,0,1,"['#trudeaumustgo', '#trudeaumustresign', '#liberalsmustgo']",Newfoundland and Labrador,,
1162705675232907264,1162705675232907264,1566045609000,2019-08-17,08:40:09,EST,35926848,captnjabberjaws,,"Ethics Commissioner's Report suggests a criminal conspiracy by Trudeau, his office, the Finance Minister, his office, & SNC-LAVALIN to hoodwink the Attorney General for Canada into squashing an ongoing criminal corruption court case.
#LawyerUpLiberals #TrudeauMustResign #Shameful https://twitter.com/acoyne/status/1162538208154046464 …",0,1,0,"['#lawyerupliberals', '#trudeaumustresign', '#shameful']",Newfoundland and Labrador,,
